type;n;k;comps;swaps;
dual;9000;10;121490;66465;
dual;9000;10;124784;67171;
dual;9000;10;121974;69070;
dual;9000;10;134402;65175;
dual;9000;10;134765;68705;
dual;9000;10;124401;71833;
dual;9000;10;125503;66337;
dual;9000;10;125262;63639;
dual;9000;10;123611;64581;
dual;9000;10;127114;73423;
dual;10000;10;149137;77501;
dual;10000;10;139220;74154;
dual;10000;10;142809;76089;
dual;10000;10;138728;75215;
dual;10000;10;144720;79898;
dual;10000;10;141591;82425;
dual;10000;10;137192;78079;
dual;10000;10;141937;76762;
dual;10000;10;142988;83090;
dual;10000;10;140290;78818;
dual;11000;10;156325;80590;
dual;11000;10;155717;95393;
dual;11000;10;159198;87511;
dual;11000;10;159345;86093;
dual;11000;10;178464;94595;
dual;11000;10;167173;94684;
dual;11000;10;156540;83471;
dual;11000;10;158136;83565;
dual;11000;10;156126;90332;
dual;11000;10;165754;87791;
dual;12000;10;169219;90383;
dual;12000;10;191797;94223;
dual;12000;10;170745;93301;
dual;12000;10;168911;94266;
dual;12000;10;171473;94143;
dual;12000;10;170764;85410;
dual;12000;10;169588;89613;
dual;12000;10;170416;92673;
dual;12000;10;194928;84505;
dual;12000;10;179636;97025;
dual;13000;10;181105;100495;
dual;13000;10;189664;104670;
dual;13000;10;204185;115264;
dual;13000;10;185990;113887;
dual;13000;10;193418;103453;
dual;13000;10;192730;99668;
dual;13000;10;183834;104048;
dual;13000;10;188774;99765;
dual;13000;10;187854;102939;
dual;13000;10;187927;98015;
dual;14000;10;205300;106610;
dual;14000;10;206792;112214;
dual;14000;10;201951;108112;
dual;14000;10;204413;113006;
dual;14000;10;205120;116457;
dual;14000;10;227554;121795;
dual;14000;10;211053;111287;
dual;14000;10;203293;117526;
dual;14000;10;198542;108430;
dual;14000;10;206317;104437;
dual;15000;10;221028;118577;
dual;15000;10;218618;120105;
dual;15000;10;220228;121369;
dual;15000;10;218532;119979;
dual;15000;10;221057;128039;
dual;15000;10;219496;127087;
dual;15000;10;219545;130218;
dual;15000;10;236368;125515;
dual;15000;10;225411;118484;
dual;15000;10;217835;122840;
dual;16000;10;246011;129253;
dual;16000;10;240138;127400;
dual;16000;10;239825;130405;
dual;16000;10;245734;128109;
dual;16000;10;241613;130836;
dual;16000;10;243613;120901;
dual;16000;10;239384;120634;
dual;16000;10;246009;132689;
dual;16000;10;238296;129865;
dual;16000;10;245372;125521;
dual;17000;10;271267;133128;
dual;17000;10;263004;144521;
dual;17000;10;248784;144863;
dual;17000;10;271003;122867;
dual;17000;10;266794;139852;
dual;17000;10;271708;122172;
dual;17000;10;247325;139003;
dual;17000;10;252498;143342;
dual;17000;10;248643;136631;
dual;17000;10;270349;136738;
dual;18000;10;299140;159858;
dual;18000;10;276856;150548;
dual;18000;10;273509;152193;
dual;18000;10;260877;148343;
dual;18000;10;260935;145081;
dual;18000;10;288934;151684;
dual;18000;10;274419;141922;
dual;18000;10;269012;146086;
dual;18000;10;269546;144521;
dual;18000;10;283370;156760;
dual;19000;10;302257;149586;
dual;19000;10;284215;161489;
dual;19000;10;291188;162992;
dual;19000;10;306543;163480;
dual;19000;10;310198;163161;
dual;19000;10;290207;157281;
dual;19000;10;316314;167575;
dual;19000;10;285671;164279;
dual;19000;10;282410;160684;
dual;19000;10;293542;149341;
dual;20000;10;305430;159530;
dual;20000;10;322748;162271;
dual;20000;10;298719;166488;
dual;20000;10;320022;152103;
dual;20000;10;314197;158074;
dual;20000;10;304027;174014;
dual;20000;10;303084;169678;
dual;20000;10;308775;165961;
dual;20000;10;316862;161125;
dual;20000;10;308516;167157;
dual;10;100;21;22;
dual;10;100;23;22;
dual;10;100;19;18;
dual;10;100;27;22;
dual;10;100;24;16;
dual;10;100;26;16;
dual;10;100;23;14;
dual;10;100;21;19;
dual;10;100;20;19;
dual;10;100;20;18;
dual;10;100;21;16;
dual;10;100;27;19;
dual;10;100;24;17;
dual;10;100;22;20;
dual;10;100;21;23;
dual;10;100;22;15;
dual;10;100;19;18;
dual;10;100;22;17;
dual;10;100;21;20;
dual;10;100;27;22;
dual;10;100;24;20;
dual;10;100;24;17;
dual;10;100;23;18;
dual;10;100;26;18;
dual;10;100;20;18;
dual;10;100;24;21;
dual;10;100;22;23;
dual;10;100;21;21;
dual;10;100;21;21;
dual;10;100;23;18;
dual;10;100;29;17;
dual;10;100;24;24;
dual;10;100;25;23;
dual;10;100;22;16;
dual;10;100;27;15;
dual;10;100;21;19;
dual;10;100;21;17;
dual;10;100;20;20;
dual;10;100;21;17;
dual;10;100;24;16;
dual;10;100;21;18;
dual;10;100;22;22;
dual;10;100;22;22;
dual;10;100;22;13;
dual;10;100;23;22;
dual;10;100;22;19;
dual;10;100;20;16;
dual;10;100;22;21;
dual;10;100;24;16;
dual;10;100;26;23;
dual;10;100;26;15;
dual;10;100;22;16;
dual;10;100;23;17;
dual;10;100;26;17;
dual;10;100;23;17;
dual;10;100;25;15;
dual;10;100;26;20;
dual;10;100;23;15;
dual;10;100;24;24;
dual;10;100;24;24;
dual;10;100;26;14;
dual;10;100;24;15;
dual;10;100;21;21;
dual;10;100;24;21;
dual;10;100;28;21;
dual;10;100;24;15;
dual;10;100;22;13;
dual;10;100;23;20;
dual;10;100;34;17;
dual;10;100;25;18;
dual;10;100;23;16;
dual;10;100;24;14;
dual;10;100;25;16;
dual;10;100;30;14;
dual;10;100;20;19;
dual;10;100;23;19;
dual;10;100;23;22;
dual;10;100;20;20;
dual;10;100;22;19;
dual;10;100;20;15;
dual;10;100;27;17;
dual;10;100;25;17;
dual;10;100;22;16;
dual;10;100;23;20;
dual;10;100;21;22;
dual;10;100;21;16;
dual;10;100;21;17;
dual;10;100;23;22;
dual;10;100;23;18;
dual;10;100;25;18;
dual;10;100;22;17;
dual;10;100;25;17;
dual;10;100;23;18;
dual;10;100;27;14;
dual;10;100;24;23;
dual;10;100;19;18;
dual;10;100;21;14;
dual;10;100;29;19;
dual;10;100;27;17;
dual;10;100;25;17;
dual;20;100;64;39;
dual;20;100;61;45;
dual;20;100;60;52;
dual;20;100;58;45;
dual;20;100;73;47;
dual;20;100;80;69;
dual;20;100;61;49;
dual;20;100;65;47;
dual;20;100;64;46;
dual;20;100;75;47;
dual;20;100;61;47;
dual;20;100;70;40;
dual;20;100;70;35;
dual;20;100;62;46;
dual;20;100;63;55;
dual;20;100;66;51;
dual;20;100;68;53;
dual;20;100;69;54;
dual;20;100;63;50;
dual;20;100;66;35;
dual;20;100;65;47;
dual;20;100;70;46;
dual;20;100;70;50;
dual;20;100;59;49;
dual;20;100;62;52;
dual;20;100;68;49;
dual;20;100;61;43;
dual;20;100;73;45;
dual;20;100;61;56;
dual;20;100;67;35;
dual;20;100;62;57;
dual;20;100;71;38;
dual;20;100;72;36;
dual;20;100;73;51;
dual;20;100;66;42;
dual;20;100;68;48;
dual;20;100;77;47;
dual;20;100;59;49;
dual;20;100;61;55;
dual;20;100;73;51;
dual;20;100;72;64;
dual;20;100;72;42;
dual;20;100;71;52;
dual;20;100;63;43;
dual;20;100;66;44;
dual;20;100;74;42;
dual;20;100;68;46;
dual;20;100;69;46;
dual;20;100;70;49;
dual;20;100;61;53;
dual;20;100;59;43;
dual;20;100;60;51;
dual;20;100;76;58;
dual;20;100;64;54;
dual;20;100;65;53;
dual;20;100;62;45;
dual;20;100;71;34;
dual;20;100;66;38;
dual;20;100;62;52;
dual;20;100;66;45;
dual;20;100;61;48;
dual;20;100;63;52;
dual;20;100;61;39;
dual;20;100;61;50;
dual;20;100;97;38;
dual;20;100;62;35;
dual;20;100;59;46;
dual;20;100;98;55;
dual;20;100;69;40;
dual;20;100;61;59;
dual;20;100;67;46;
dual;20;100;66;53;
dual;20;100;64;49;
dual;20;100;65;65;
dual;20;100;64;42;
dual;20;100;68;48;
dual;20;100;64;44;
dual;20;100;64;41;
dual;20;100;64;39;
dual;20;100;63;54;
dual;20;100;66;50;
dual;20;100;66;45;
dual;20;100;62;50;
dual;20;100;64;48;
dual;20;100;67;55;
dual;20;100;84;41;
dual;20;100;74;48;
dual;20;100;64;41;
dual;20;100;62;54;
dual;20;100;79;41;
dual;20;100;73;45;
dual;20;100;60;57;
dual;20;100;64;48;
dual;20;100;70;58;
dual;20;100;71;43;
dual;20;100;68;49;
dual;20;100;60;57;
dual;20;100;70;48;
dual;20;100;79;48;
dual;20;100;71;54;
dual;30;100;127;59;
dual;30;100;111;82;
dual;30;100;134;66;
dual;30;100;131;99;
dual;30;100;108;69;
dual;30;100;121;89;
dual;30;100;113;71;
dual;30;100;110;89;
dual;30;100;106;87;
dual;30;100;110;85;
dual;30;100;160;90;
dual;30;100;118;78;
dual;30;100;129;85;
dual;30;100;110;82;
dual;30;100;159;84;
dual;30;100;116;89;
dual;30;100;111;96;
dual;30;100;109;72;
dual;30;100;113;74;
dual;30;100;111;88;
dual;30;100;124;109;
dual;30;100;126;82;
dual;30;100;123;75;
dual;30;100;107;80;
dual;30;100;124;63;
dual;30;100;129;111;
dual;30;100;115;70;
dual;30;100;113;85;
dual;30;100;113;63;
dual;30;100;114;72;
dual;30;100;115;80;
dual;30;100;113;71;
dual;30;100;118;103;
dual;30;100;152;70;
dual;30;100;125;98;
dual;30;100;110;65;
dual;30;100;112;78;
dual;30;100;116;73;
dual;30;100;111;89;
dual;30;100;110;79;
dual;30;100;130;83;
dual;30;100;113;90;
dual;30;100;121;79;
dual;30;100;123;72;
dual;30;100;107;74;
dual;30;100;114;81;
dual;30;100;119;92;
dual;30;100;112;80;
dual;30;100;122;95;
dual;30;100;113;95;
dual;30;100;115;73;
dual;30;100;103;81;
dual;30;100;113;86;
dual;30;100;113;81;
dual;30;100;111;84;
dual;30;100;114;68;
dual;30;100;112;74;
dual;30;100;120;90;
dual;30;100;108;77;
dual;30;100;140;76;
dual;30;100;113;92;
dual;30;100;120;94;
dual;30;100;126;84;
dual;30;100;113;88;
dual;30;100;112;67;
dual;30;100;110;64;
dual;30;100;133;98;
dual;30;100;145;77;
dual;30;100;124;99;
dual;30;100;122;83;
dual;30;100;133;55;
dual;30;100;113;90;
dual;30;100;121;63;
dual;30;100;108;91;
dual;30;100;113;81;
dual;30;100;105;74;
dual;30;100;123;99;
dual;30;100;103;78;
dual;30;100;121;69;
dual;30;100;113;72;
dual;30;100;116;67;
dual;30;100;139;79;
dual;30;100;136;66;
dual;30;100;109;81;
dual;30;100;113;80;
dual;30;100;120;79;
dual;30;100;111;84;
dual;30;100;122;93;
dual;30;100;182;83;
dual;30;100;129;86;
dual;30;100;120;86;
dual;30;100;118;73;
dual;30;100;112;83;
dual;30;100;111;62;
dual;30;100;110;76;
dual;30;100;118;106;
dual;30;100;104;83;
dual;30;100;131;94;
dual;30;100;124;76;
dual;30;100;114;71;
dual;40;100;177;137;
dual;40;100;178;135;
dual;40;100;166;132;
dual;40;100;177;111;
dual;40;100;185;97;
dual;40;100;167;118;
dual;40;100;168;103;
dual;40;100;215;96;
dual;40;100;179;123;
dual;40;100;188;97;
dual;40;100;157;105;
dual;40;100;179;144;
dual;40;100;197;107;
dual;40;100;168;145;
dual;40;100;169;96;
dual;40;100;168;117;
dual;40;100;159;137;
dual;40;100;159;109;
dual;40;100;219;130;
dual;40;100;176;102;
dual;40;100;170;118;
dual;40;100;182;118;
dual;40;100;166;114;
dual;40;100;190;110;
dual;40;100;169;98;
dual;40;100;174;137;
dual;40;100;170;134;
dual;40;100;188;136;
dual;40;100;179;90;
dual;40;100;227;130;
dual;40;100;196;112;
dual;40;100;173;129;
dual;40;100;161;126;
dual;40;100;171;127;
dual;40;100;194;147;
dual;40;100;160;122;
dual;40;100;185;121;
dual;40;100;201;143;
dual;40;100;179;115;
dual;40;100;189;99;
dual;40;100;195;120;
dual;40;100;169;117;
dual;40;100;166;114;
dual;40;100;168;126;
dual;40;100;171;123;
dual;40;100;169;111;
dual;40;100;158;116;
dual;40;100;198;87;
dual;40;100;172;129;
dual;40;100;167;105;
dual;40;100;188;122;
dual;40;100;179;116;
dual;40;100;178;122;
dual;40;100;180;119;
dual;40;100;161;120;
dual;40;100;164;92;
dual;40;100;165;104;
dual;40;100;192;105;
dual;40;100;193;118;
dual;40;100;181;118;
dual;40;100;170;104;
dual;40;100;181;118;
dual;40;100;196;119;
dual;40;100;168;130;
dual;40;100;216;98;
dual;40;100;184;105;
dual;40;100;157;105;
dual;40;100;176;130;
dual;40;100;191;121;
dual;40;100;173;124;
dual;40;100;196;137;
dual;40;100;222;152;
dual;40;100;182;98;
dual;40;100;182;121;
dual;40;100;165;96;
dual;40;100;182;118;
dual;40;100;171;111;
dual;40;100;184;116;
dual;40;100;189;132;
dual;40;100;178;95;
dual;40;100;164;110;
dual;40;100;182;99;
dual;40;100;162;117;
dual;40;100;198;123;
dual;40;100;190;148;
dual;40;100;175;105;
dual;40;100;181;145;
dual;40;100;172;128;
dual;40;100;162;122;
dual;40;100;180;114;
dual;40;100;189;121;
dual;40;100;179;124;
dual;40;100;182;117;
dual;40;100;177;132;
dual;40;100;167;118;
dual;40;100;196;93;
dual;40;100;163;115;
dual;40;100;177;119;
dual;40;100;166;132;
dual;40;100;173;113;
dual;50;100;236;151;
dual;50;100;219;163;
dual;50;100;239;158;
dual;50;100;235;184;
dual;50;100;233;161;
dual;50;100;235;154;
dual;50;100;237;165;
dual;50;100;233;129;
dual;50;100;240;116;
dual;50;100;237;134;
dual;50;100;226;194;
dual;50;100;235;164;
dual;50;100;239;188;
dual;50;100;241;145;
dual;50;100;257;154;
dual;50;100;277;177;
dual;50;100;225;128;
dual;50;100;330;190;
dual;50;100;251;137;
dual;50;100;256;156;
dual;50;100;220;157;
dual;50;100;218;152;
dual;50;100;226;155;
dual;50;100;264;161;
dual;50;100;244;136;
dual;50;100;254;134;
dual;50;100;253;153;
dual;50;100;219;139;
dual;50;100;238;162;
dual;50;100;228;155;
dual;50;100;268;176;
dual;50;100;245;143;
dual;50;100;301;139;
dual;50;100;257;127;
dual;50;100;221;151;
dual;50;100;235;160;
dual;50;100;213;144;
dual;50;100;241;179;
dual;50;100;242;186;
dual;50;100;234;147;
dual;50;100;287;199;
dual;50;100;235;159;
dual;50;100;230;182;
dual;50;100;236;155;
dual;50;100;232;174;
dual;50;100;238;130;
dual;50;100;292;137;
dual;50;100;223;165;
dual;50;100;230;130;
dual;50;100;260;220;
dual;50;100;253;164;
dual;50;100;258;192;
dual;50;100;264;177;
dual;50;100;223;192;
dual;50;100;245;163;
dual;50;100;231;129;
dual;50;100;233;163;
dual;50;100;225;149;
dual;50;100;298;149;
dual;50;100;217;171;
dual;50;100;251;142;
dual;50;100;242;193;
dual;50;100;273;142;
dual;50;100;226;166;
dual;50;100;261;134;
dual;50;100;243;156;
dual;50;100;227;152;
dual;50;100;236;172;
dual;50;100;274;148;
dual;50;100;311;141;
dual;50;100;267;153;
dual;50;100;221;147;
dual;50;100;264;187;
dual;50;100;269;160;
dual;50;100;258;121;
dual;50;100;218;146;
dual;50;100;300;200;
dual;50;100;227;175;
dual;50;100;235;157;
dual;50;100;293;156;
dual;50;100;235;177;
dual;50;100;225;190;
dual;50;100;325;238;
dual;50;100;232;155;
dual;50;100;222;153;
dual;50;100;256;160;
dual;50;100;232;183;
dual;50;100;235;159;
dual;50;100;239;161;
dual;50;100;226;154;
dual;50;100;264;150;
dual;50;100;261;158;
dual;50;100;238;130;
dual;50;100;238;142;
dual;50;100;244;176;
dual;50;100;226;162;
dual;50;100;246;163;
dual;50;100;235;133;
dual;50;100;234;177;
dual;50;100;229;135;
dual;60;100;291;204;
dual;60;100;318;174;
dual;60;100;272;190;
dual;60;100;325;211;
dual;60;100;342;182;
dual;60;100;319;170;
dual;60;100;278;190;
dual;60;100;301;194;
dual;60;100;288;182;
dual;60;100;298;182;
dual;60;100;323;187;
dual;60;100;384;165;
dual;60;100;284;170;
dual;60;100;312;217;
dual;60;100;275;201;
dual;60;100;302;195;
dual;60;100;280;164;
dual;60;100;325;181;
dual;60;100;342;223;
dual;60;100;278;194;
dual;60;100;301;183;
dual;60;100;300;161;
dual;60;100;335;197;
dual;60;100;288;181;
dual;60;100;302;183;
dual;60;100;288;190;
dual;60;100;334;241;
dual;60;100;345;145;
dual;60;100;290;187;
dual;60;100;302;246;
dual;60;100;288;214;
dual;60;100;277;182;
dual;60;100;324;214;
dual;60;100;312;169;
dual;60;100;320;190;
dual;60;100;340;221;
dual;60;100;303;192;
dual;60;100;379;226;
dual;60;100;332;156;
dual;60;100;306;167;
dual;60;100;315;198;
dual;60;100;307;219;
dual;60;100;346;199;
dual;60;100;332;225;
dual;60;100;302;187;
dual;60;100;312;178;
dual;60;100;307;206;
dual;60;100;279;186;
dual;60;100;381;216;
dual;60;100;311;198;
dual;60;100;289;207;
dual;60;100;301;192;
dual;60;100;317;196;
dual;60;100;311;155;
dual;60;100;291;225;
dual;60;100;305;203;
dual;60;100;278;212;
dual;60;100;336;209;
dual;60;100;301;177;
dual;60;100;304;175;
dual;60;100;322;196;
dual;60;100;305;210;
dual;60;100;288;212;
dual;60;100;297;158;
dual;60;100;276;198;
dual;60;100;289;212;
dual;60;100;305;213;
dual;60;100;282;231;
dual;60;100;344;182;
dual;60;100;335;203;
dual;60;100;295;175;
dual;60;100;278;164;
dual;60;100;304;196;
dual;60;100;315;179;
dual;60;100;297;191;
dual;60;100;351;221;
dual;60;100;324;193;
dual;60;100;283;194;
dual;60;100;345;199;
dual;60;100;294;184;
dual;60;100;277;203;
dual;60;100;296;198;
dual;60;100;270;168;
dual;60;100;321;175;
dual;60;100;309;233;
dual;60;100;333;200;
dual;60;100;318;179;
dual;60;100;300;234;
dual;60;100;326;228;
dual;60;100;296;209;
dual;60;100;444;251;
dual;60;100;304;206;
dual;60;100;319;213;
dual;60;100;312;205;
dual;60;100;286;171;
dual;60;100;364;205;
dual;60;100;343;212;
dual;60;100;319;153;
dual;60;100;336;207;
dual;60;100;307;176;
dual;70;100;403;208;
dual;70;100;375;245;
dual;70;100;368;245;
dual;70;100;371;207;
dual;70;100;368;239;
dual;70;100;428;222;
dual;70;100;397;265;
dual;70;100;363;230;
dual;70;100;365;243;
dual;70;100;390;243;
dual;70;100;373;247;
dual;70;100;378;237;
dual;70;100;346;210;
dual;70;100;338;198;
dual;70;100;373;242;
dual;70;100;386;251;
dual;70;100;340;260;
dual;70;100;343;222;
dual;70;100;355;249;
dual;70;100;395;288;
dual;70;100;367;235;
dual;70;100;416;328;
dual;70;100;382;200;
dual;70;100;345;231;
dual;70;100;345;211;
dual;70;100;349;243;
dual;70;100;419;301;
dual;70;100;348;224;
dual;70;100;383;184;
dual;70;100;382;212;
dual;70;100;375;220;
dual;70;100;360;217;
dual;70;100;350;231;
dual;70;100;417;251;
dual;70;100;344;215;
dual;70;100;375;240;
dual;70;100;364;233;
dual;70;100;379;211;
dual;70;100;359;209;
dual;70;100;351;225;
dual;70;100;380;221;
dual;70;100;374;260;
dual;70;100;361;230;
dual;70;100;449;190;
dual;70;100;363;247;
dual;70;100;401;223;
dual;70;100;336;218;
dual;70;100;373;187;
dual;70;100;371;269;
dual;70;100;364;241;
dual;70;100;382;230;
dual;70;100;421;268;
dual;70;100;390;200;
dual;70;100;464;214;
dual;70;100;369;221;
dual;70;100;362;196;
dual;70;100;423;206;
dual;70;100;359;219;
dual;70;100;396;229;
dual;70;100;464;206;
dual;70;100;380;228;
dual;70;100;449;261;
dual;70;100;351;203;
dual;70;100;366;210;
dual;70;100;344;237;
dual;70;100;361;260;
dual;70;100;429;210;
dual;70;100;472;299;
dual;70;100;375;200;
dual;70;100;347;226;
dual;70;100;364;207;
dual;70;100;361;235;
dual;70;100;407;230;
dual;70;100;470;261;
dual;70;100;349;243;
dual;70;100;358;234;
dual;70;100;348;243;
dual;70;100;398;269;
dual;70;100;362;231;
dual;70;100;369;289;
dual;70;100;333;213;
dual;70;100;346;262;
dual;70;100;390;276;
dual;70;100;455;185;
dual;70;100;364;221;
dual;70;100;377;232;
dual;70;100;349;218;
dual;70;100;371;238;
dual;70;100;372;261;
dual;70;100;388;258;
dual;70;100;399;225;
dual;70;100;381;254;
dual;70;100;355;203;
dual;70;100;355;214;
dual;70;100;374;217;
dual;70;100;345;242;
dual;70;100;353;216;
dual;70;100;378;234;
dual;70;100;395;221;
dual;70;100;381;218;
dual;80;100;505;288;
dual;80;100;405;282;
dual;80;100;484;323;
